'Elapsed time','v4'
8.700,-0.002
8.701,0.015
8.702,0.046
8.703,0.083
8.704,0.113
8.705,0.136
8.706,0.168
8.707,0.213
8.708,0.257
8.709,0.312
8.710,0.386
8.711,0.456
8.712,0.511
8.713,0.565
8.714,0.635
8.715,0.700
8.716,0.760
8.717,0.836
8.718,0.903
8.719,0.914
8.720,0.913
8.721,0.923
8.722,0.926
8.723,0.934
8.724,0.917
8.725,0.879
8.726,0.826
8.727,0.769
8.728,0.693
8.729,0.572
8.730,0.435
8.731,0.260
8.732,0.077
8.733,-0.107
8.734,-0.289
8.735,-0.405
8.736,-0.497
8.737,-0.556
8.738,-0.573
8.739,-0.581
8.740,-0.602
8.741,-0.632
8.742,-0.654
8.743,-0.690
8.744,-0.726
8.745,-0.746
8.746,-0.752
8.747,-0.768
8.748,-0.773
8.749,-0.757
8.750,-0.742
8.751,-0.715
8.752,-0.692
8.753,-0.687
8.754,-0.676
8.755,-0.654
8.756,-0.632
8.757,-0.598
8.758,-0.549
8.759,-0.510
8.760,-0.479
8.761,-0.467
8.762,-0.467
8.763,-0.453
8.764,-0.441
8.765,-0.432
8.766,-0.435
8.767,-0.440
8.768,-0.423
8.769,-0.409
8.770,-0.396
8.771,-0.374
8.772,-0.355
8.773,-0.342
8.774,-0.336
8.775,-0.319
8.776,-0.304
8.777,-0.303
8.778,-0.285
8.779,-0.262
8.780,-0.256
8.781,-0.262
8.782,-0.257
8.783,-0.246
8.784,-0.257
8.785,-0.266
8.786,-0.279
8.787,-0.281
8.788,-0.277
8.789,-0.285
8.790,-0.277
8.791,-0.262
8.792,-0.249
8.793,-0.244
8.794,-0.246
8.795,-0.237
8.796,-0.220
8.797,-0.213
8.798,-0.205
8.799,-0.184
8.800,-0.167
8.801,-0.145
8.802,-0.130
8.803,-0.119
8.804,-0.107
8.805,-0.099
8.806,-0.092
8.807,-0.084
8.808,-0.069
8.809,-0.062
8.810,-0.061
8.811,-0.064
8.812,-0.060
8.813,-0.054
8.814,-0.053
8.815,-0.051
8.816,-0.051
8.817,-0.050
8.818,-0.047
8.819,-0.043
8.820,-0.042
8.821,-0.042
8.822,-0.040
8.823,-0.036
8.824,-0.035
8.825,-0.035
8.826,-0.034
8.827,-0.034
8.828,-0.030
8.829,-0.036
8.830,-0.033
8.831,-0.027
8.832,-0.034
8.833,-0.029
8.834,-0.028
8.835,-0.032
8.836,-0.032
8.837,-0.038
8.838,-0.036
8.839,-0.032
8.840,-0.032
8.841,-0.041
8.842,-0.046
8.843,-0.041
8.844,-0.025
8.845,-0.026
8.846,-0.045
8.847,-0.048
8.848,-0.046
8.849,-0.043
8.850,-0.042
8.851,-0.043
8.852,-0.044
8.853,-0.048
8.854,-0.048
8.855,-0.048
8.856,-0.044
8.857,-0.045
8.858,-0.047
8.859,-0.044
8.860,-0.045
8.861,-0.041
8.862,-0.040
8.863,-0.039
8.864,-0.030
8.865,-0.037
8.866,-0.054
8.867,-0.056
8.868,-0.050
8.869,-0.057
8.870,-0.059
8.871,-0.060
8.872,-0.059
8.873,-0.050
8.874,-0.043
8.875,-0.043
8.876,-0.049
8.877,-0.044
8.878,-0.040
8.879,-0.043
8.880,-0.046
8.881,-0.045
8.882,-0.046
8.883,-0.045
8.884,-0.045
8.885,-0.045
8.886,-0.044
8.887,-0.044
8.888,-0.037
8.889,-0.043
8.890,-0.048
8.891,-0.042
8.892,-0.050
8.893,-0.054
8.894,-0.045
8.895,-0.043
8.896,-0.047
8.897,-0.044
8.898,-0.047
8.899,-0.047
8.900,-0.042
8.901,-0.043
8.902,-0.043
8.903,-0.040
8.904,-0.036
8.905,-0.036
8.906,-0.042
8.907,-0.040
8.908,-0.037
8.909,-0.039
8.910,-0.042
8.911,-0.041
8.912,-0.040
8.913,-0.041
8.914,-0.043
8.915,-0.046
8.916,-0.044
8.917,-0.041
8.918,-0.041
8.919,-0.042
8.920,-0.038
8.921,-0.037
8.922,-0.039
8.923,-0.036
8.924,-0.034
8.925,-0.033
8.926,-0.032
8.927,-0.031
8.928,-0.030
8.929,-0.028
8.930,-0.033
8.931,-0.038
8.932,-0.031
8.933,-0.025
8.934,-0.032
8.935,-0.029
8.936,-0.033
8.937,-0.042
8.938,-0.038
8.939,-0.029
8.940,-0.018
8.941,-0.016
8.942,-0.019
8.943,-0.025
8.944,-0.021
8.945,-0.029
8.946,-0.035
8.947,-0.024
8.948,-0.021
8.949,-0.010
8.950,-0.005
8.951,-0.004
8.952,0.003
8.953,-0.007
8.954,-0.013
8.955,-0.017
8.956,-0.013
8.957,0.001
8.958,-0.002
8.959,-0.011
8.960,-0.013
8.961,-0.005
8.962,-0.005
8.963,-0.004
8.964,-0.002
8.965,-0.003
8.966,-0.001
8.967,0.003
8.968,0.005
8.969,-0.002
8.970,0.003
8.971,0.008
8.972,0.009
8.973,0.009
8.974,0.009
8.975,0.011
8.976,0.013
8.977,0.015
8.978,0.013
8.979,0.021
8.980,0.025
8.981,0.024
8.982,0.030
8.983,0.035
8.984,0.034
8.985,0.035
8.986,0.039
8.987,0.038
8.988,0.040
8.989,0.047
8.990,0.047
8.991,0.046
8.992,0.048
8.993,0.044
8.994,0.042
8.995,0.035
8.996,0.037
8.997,0.049
8.998,0.051
8.999,0.052
9.000,0.046
9.001,0.043
9.002,0.054
9.003,0.067
9.004,0.073
9.005,0.052
9.006,0.043
9.007,0.059
9.008,0.060
9.009,0.059
9.010,0.061
9.011,0.065
9.012,0.062
9.013,0.060
9.014,0.060
9.015,0.064
9.016,0.066
9.017,0.062
9.018,0.062
9.019,0.065
9.020,0.072
9.021,0.075
9.022,0.077
9.023,0.077
9.024,0.070
9.025,0.071
9.026,0.071
9.027,0.075
9.028,0.079
9.029,0.070
9.030,0.068
9.031,0.065
9.032,0.063
9.033,0.059
9.034,0.068
9.035,0.074
9.036,0.062
9.037,0.056
9.038,0.057
9.039,0.062
9.040,0.070
9.041,0.079
9.042,0.075
9.043,0.070
9.044,0.068
9.045,0.062
9.046,0.062
9.047,0.066
9.048,0.067
9.049,0.062
9.050,0.056
9.051,0.057
9.052,0.060
9.053,0.061
9.054,0.061
9.055,0.060
9.056,0.058
9.057,0.059
9.058,0.062
9.059,0.055
9.060,0.058
9.061,0.060
9.062,0.062
9.063,0.064
9.064,0.063
9.065,0.065
9.066,0.064
9.067,0.062
9.068,0.052
9.069,0.053
9.070,0.065
9.071,0.061
9.072,0.045
9.073,0.034
9.074,0.041
9.075,0.047
9.076,0.043
9.077,0.042
9.078,0.042
9.079,0.040
9.080,0.039
9.081,0.034
9.082,0.033
9.083,0.029
9.084,0.026
9.085,0.029
9.086,0.035
9.087,0.036
9.088,0.030
9.089,0.025
9.090,0.027
9.091,0.033
9.092,0.040
9.093,0.042
9.094,0.033
9.095,0.028
9.096,0.027
9.097,0.022
9.098,0.015
9.099,0.016
9.100,0.021
9.101,0.019
9.102,0.019
9.103,0.021
9.104,0.023
9.105,0.018
9.106,0.018
9.107,0.022
9.108,0.018
9.109,0.015
9.110,0.013
9.111,0.017
9.112,0.019
9.113,0.013
9.114,0.013
9.115,0.013
9.116,0.015
9.117,0.013
9.118,0.011
9.119,0.018
9.120,0.015
9.121,0.009
9.122,0.009
9.123,0.015
9.124,0.021
9.125,0.022
9.126,0.021
9.127,0.018
9.128,0.017
9.129,0.023
9.130,0.027
9.131,0.032
9.132,0.029
9.133,0.015
9.134,0.017
9.135,0.021
9.136,0.022
9.137,0.021
9.138,0.020
9.139,0.034
9.140,0.032
9.141,0.018
9.142,0.020
9.143,0.019
9.144,0.009
9.145,0.006
9.146,0.015
9.147,0.019
9.148,0.021
9.149,0.024
9.150,0.013
9.151,0.007
9.152,0.011
9.153,0.006
9.154,0.010
9.155,0.015
9.156,0.017
9.157,0.017
9.158,0.017
9.159,0.022
9.160,0.018
9.161,0.013
9.162,0.011
9.163,0.011
9.164,0.017
9.165,0.021
9.166,0.022
9.167,0.023
9.168,0.017
9.169,0.018
9.170,0.025
9.171,0.024
9.172,0.018
9.173,0.018
9.174,0.021
9.175,0.021
9.176,0.024
9.177,0.025
9.178,0.021
9.179,0.023
9.180,0.029
9.181,0.026
9.182,0.020
9.183,0.029
9.184,0.028
9.185,0.029
9.186,0.037
9.187,0.024
9.188,0.030
9.189,0.039
9.190,0.026
9.191,0.024
9.192,0.024
9.193,0.022
9.194,0.017
9.195,0.012
9.196,0.012
9.197,0.015
9.198,0.018
9.199,0.015
9.200,0.021
9.201,0.019
9.202,0.021
9.203,0.031
9.204,0.029
9.205,0.023
9.206,0.018
9.207,0.017
9.208,0.021
9.209,0.025
9.210,0.024
9.211,0.023
9.212,0.021
9.213,0.017
9.214,0.019
9.215,0.026
9.216,0.030
9.217,0.029
9.218,0.026
9.219,0.025
9.220,0.028
9.221,0.027
9.222,0.025
9.223,0.031
9.224,0.038
9.225,0.034
9.226,0.024
9.227,0.019
9.228,0.021
9.229,0.024
9.230,0.032
9.231,0.034
9.232,0.029
9.233,0.025
9.234,0.025
9.235,0.028
9.236,0.026
9.237,0.029
9.238,0.030
9.239,0.030
9.240,0.034
9.241,0.038
9.242,0.033
9.243,0.029
9.244,0.041
9.245,0.038
9.246,0.036
9.247,0.035
9.248,0.026
9.249,0.029
9.250,0.026
9.251,0.029
9.252,0.022
9.253,0.018
9.254,0.025
9.255,0.026
9.256,0.030
9.257,0.033
9.258,0.039
9.259,0.043
9.260,0.053
9.261,0.052
9.262,0.058
9.263,0.066
9.264,0.062
9.265,0.066
9.266,0.070
9.267,0.071
9.268,0.064
9.269,0.061
9.270,0.060
9.271,0.058
9.272,0.060
9.273,0.071
9.274,0.068
9.275,0.059
9.276,0.065
9.277,0.069
9.278,0.075
9.279,0.078
9.280,0.075
9.281,0.079
9.282,0.088
9.283,0.094
9.284,0.100
9.285,0.095
9.286,0.088
9.287,0.093
9.288,0.086
9.289,0.081
9.290,0.083
9.291,0.081
9.292,0.084
9.293,0.086
9.294,0.086
9.295,0.085
9.296,0.090
9.297,0.093
9.298,0.085
9.299,0.093
9.300,0.099
9.301,0.098
9.302,0.107
9.303,0.105
9.304,0.092
9.305,0.077
9.306,0.080
9.307,0.077
9.308,0.070
9.309,0.067
9.310,0.059
9.311,0.059
9.312,0.057
9.313,0.055
9.314,0.059
9.315,0.064
9.316,0.062
9.317,0.070
9.318,0.072
9.319,0.066
9.320,0.059
9.321,0.060
9.322,0.065
9.323,0.053
9.324,0.054
9.325,0.052
9.326,0.043
9.327,0.040
9.328,0.041
9.329,0.038
9.330,0.035
9.331,0.042
9.332,0.044
9.333,0.047
9.334,0.053
9.335,0.057
9.336,0.055
9.337,0.050
9.338,0.051
9.339,0.048
9.340,0.038
9.341,0.043
9.342,0.045
9.343,0.037
9.344,0.032
9.345,0.028
9.346,0.025
9.347,0.022
9.348,0.020
9.349,0.025
9.350,0.025
9.351,0.022
9.352,0.020
9.353,0.010
9.354,0.002
9.355,-0.004
9.356,-0.003
9.357,0.006
9.358,-0.003
9.359,-0.008
9.360,-0.004
9.361,-0.005
9.362,-0.003
9.363,-0.006
9.364,-0.009
9.365,-0.007
9.366,-0.003
9.367,0.006
9.368,0.008
9.369,0.004
9.370,0.003
9.371,0.010
9.372,0.005
9.373,0.003
9.374,0.006
9.375,0.000
9.376,0.001
9.377,-0.005
9.378,-0.004
9.379,0.002
9.380,0.009
9.381,0.006
9.382,-0.013
9.383,-0.005
9.384,0.004
9.385,0.004
9.386,0.006
9.387,0.004
9.388,-0.004
9.389,-0.005
9.390,-0.001
9.391,0.001
9.392,-0.001
9.393,-0.009
9.394,-0.006
9.395,-0.004
9.396,-0.009
9.397,-0.007
9.398,-0.003
9.399,-0.003
9.400,-0.015
9.401,-0.029
9.402,-0.024
9.403,-0.013
9.404,-0.006
9.405,0.003
9.406,0.003
9.407,-0.002
9.408,-0.003
9.409,-0.011
9.410,-0.021
9.411,-0.027
9.412,-0.034
9.413,-0.050
9.414,-0.070
9.415,-0.083
9.416,-0.092
9.417,-0.096
9.418,-0.091
9.419,-0.083
9.420,-0.067
9.421,-0.048
9.422,-0.030
9.423,-0.013
9.424,0.012
9.425,0.046
9.426,0.073
9.427,0.095
9.428,0.133
9.429,0.179
9.430,0.210
9.431,0.252
9.432,0.308
9.433,0.357
9.434,0.420
9.435,0.471
9.436,0.515
9.437,0.577
9.438,0.630
9.439,0.699
9.440,0.754
9.441,0.767
9.442,0.772
9.443,0.766
9.444,0.771
9.445,0.777
9.446,0.757
9.447,0.715
9.448,0.643
9.449,0.581
9.450,0.504
9.451,0.414
9.452,0.312
9.453,0.161
9.454,-0.002
9.455,-0.161
9.456,-0.320
9.457,-0.433
9.458,-0.504
9.459,-0.557
9.460,-0.591
9.461,-0.616
9.462,-0.635
9.463,-0.652
9.464,-0.681
9.465,-0.708
9.466,-0.723
9.467,-0.739
9.468,-0.748
9.469,-0.767
9.470,-0.780
9.471,-0.769
9.472,-0.759
9.473,-0.718
9.474,-0.696
9.475,-0.703
9.476,-0.678
9.477,-0.662
9.478,-0.642
9.479,-0.615
9.480,-0.573
9.481,-0.529
9.482,-0.502
9.483,-0.473
9.484,-0.460
9.485,-0.450
9.486,-0.432
9.487,-0.420
9.488,-0.418
9.489,-0.412
9.490,-0.416
9.491,-0.417
9.492,-0.395
9.493,-0.374
9.494,-0.362
9.495,-0.359
9.496,-0.350
9.497,-0.332
9.498,-0.317
9.499,-0.301
9.500,-0.286
9.501,-0.282
9.502,-0.272
9.503,-0.261
9.504,-0.251
9.505,-0.242
9.506,-0.255
9.507,-0.264
9.508,-0.267
9.509,-0.281
9.510,-0.293
9.511,-0.290
9.512,-0.289
9.513,-0.287
9.514,-0.284
9.515,-0.280
9.516,-0.270
9.517,-0.258
9.518,-0.246
9.519,-0.241
9.520,-0.232
9.521,-0.227
9.522,-0.222
9.523,-0.207
9.524,-0.192
9.525,-0.173
9.526,-0.163
9.527,-0.155
9.528,-0.141
9.529,-0.128
9.530,-0.128
9.531,-0.116
9.532,-0.101
9.533,-0.100
9.534,-0.091
9.535,-0.086
9.536,-0.088
9.537,-0.083
9.538,-0.081
9.539,-0.076
9.540,-0.072
9.541,-0.070
9.542,-0.067
9.543,-0.067
9.544,-0.067
9.545,-0.068
9.546,-0.062
9.547,-0.061
9.548,-0.058
9.549,-0.051
9.550,-0.058
9.551,-0.065
9.552,-0.058
9.553,-0.057
9.554,-0.070
9.555,-0.064
9.556,-0.051
9.557,-0.051
9.558,-0.058
9.559,-0.057
9.560,-0.051
9.561,-0.058
9.562,-0.063
9.563,-0.060
9.564,-0.056
9.565,-0.058
9.566,-0.058
9.567,-0.054
9.568,-0.060
9.569,-0.058
9.570,-0.059
9.571,-0.059
9.572,-0.061
9.573,-0.073
9.574,-0.069
9.575,-0.065
9.576,-0.070
9.577,-0.064
9.578,-0.060
9.579,-0.057
9.580,-0.059
9.581,-0.064
9.582,-0.057
9.583,-0.059
9.584,-0.070
9.585,-0.070
9.586,-0.059
9.587,-0.057
9.588,-0.071
9.589,-0.080
9.590,-0.072
9.591,-0.062
9.592,-0.056
9.593,-0.051
9.594,-0.057
9.595,-0.059
9.596,-0.066
9.597,-0.075
9.598,-0.070
9.599,-0.069
9.600,-0.073
9.601,-0.080
9.602,-0.084
9.603,-0.081
9.604,-0.076
9.605,-0.072
9.606,-0.068
9.607,-0.064
9.608,-0.064
9.609,-0.060
9.610,-0.051
9.611,-0.060
9.612,-0.074
9.613,-0.073
9.614,-0.070
9.615,-0.064
9.616,-0.062
9.617,-0.065
9.618,-0.070
9.619,-0.070
9.620,-0.070
9.621,-0.071
9.622,-0.068
9.623,-0.072
9.624,-0.069
9.625,-0.064
9.626,-0.060
9.627,-0.052
9.628,-0.057
9.629,-0.059
9.630,-0.059
9.631,-0.065
9.632,-0.070
9.633,-0.073
9.634,-0.065
9.635,-0.054
9.636,-0.057
9.637,-0.071
9.638,-0.082
9.639,-0.072
9.640,-0.065
9.641,-0.069
9.642,-0.060
9.643,-0.055
9.644,-0.061
9.645,-0.064
9.646,-0.059
9.647,-0.062
9.648,-0.063
9.649,-0.067
9.650,-0.070
9.651,-0.068
9.652,-0.063
9.653,-0.058
9.654,-0.058
9.655,-0.060
9.656,-0.051
9.657,-0.045
9.658,-0.038
9.659,-0.031
9.660,-0.039
9.661,-0.047
9.662,-0.048
9.663,-0.042
9.664,-0.036
9.665,-0.032
9.666,-0.034
9.667,-0.035
9.668,-0.032
9.669,-0.035
9.670,-0.034
9.671,-0.035
9.672,-0.040
9.673,-0.041
9.674,-0.036
9.675,-0.036
9.676,-0.037
9.677,-0.028
9.678,-0.019
9.679,-0.011
9.680,-0.017
9.681,-0.026
9.682,-0.019
9.683,-0.014
9.684,-0.013
9.685,-0.012
9.686,-0.011
9.687,-0.009
9.688,-0.007
9.689,-0.007
9.690,-0.010
9.691,-0.009
9.692,-0.013
9.693,-0.012
9.694,-0.011
9.695,-0.009
9.696,-0.001
9.697,0.008
9.698,0.009
9.699,0.003
9.700,0.001
9.701,0.010
9.702,0.026
9.703,0.032
9.704,0.019
9.705,0.013
9.706,0.024
9.707,0.031
9.708,0.027
9.709,0.019
9.710,0.017
9.711,0.014
9.712,0.013
9.713,0.020
9.714,0.032
9.715,0.040
9.716,0.039
9.717,0.038
9.718,0.051
9.719,0.066
9.720,0.047
9.721,0.029
9.722,0.038
9.723,0.059
9.724,0.063
9.725,0.046
9.726,0.053
9.727,0.062
9.728,0.063
9.729,0.054
9.730,0.058
9.731,0.069
9.732,0.060
9.733,0.057
9.734,0.053
9.735,0.054
9.736,0.064
9.737,0.064
9.738,0.062
9.739,0.063
9.740,0.065
9.741,0.067
9.742,0.066
9.743,0.065
9.744,0.061
9.745,0.061
9.746,0.068
9.747,0.067
9.748,0.068
9.749,0.065
9.750,0.053
9.751,0.056
9.752,0.067
9.753,0.068
9.754,0.074
9.755,0.079
9.756,0.070
9.757,0.064
9.758,0.057
9.759,0.059
9.760,0.060
9.761,0.062
9.762,0.069
9.763,0.061
9.764,0.061
9.765,0.062
9.766,0.062
9.767,0.061
9.768,0.059
9.769,0.067
9.770,0.076
9.771,0.072
9.772,0.053
9.773,0.050
9.774,0.058
9.775,0.052
9.776,0.043
9.777,0.043
9.778,0.046
9.779,0.057
9.780,0.065
9.781,0.063
9.782,0.076
9.783,0.087
9.784,0.066
9.785,0.059
9.786,0.068
9.787,0.054
9.788,0.043
9.789,0.032
9.790,0.021
9.791,0.029
9.792,0.028
9.793,0.022
9.794,0.028
9.795,0.035
9.796,0.041
9.797,0.042
9.798,0.036
9.799,0.034
9.800,0.032
9.801,0.026
9.802,0.024
9.803,0.024
9.804,0.019
9.805,0.018
9.806,0.013
9.807,0.007
9.808,0.002
9.809,-0.004
9.810,0.003
9.811,0.009
9.812,0.010
9.813,0.011
9.814,0.016
9.815,0.015
9.816,0.009
9.817,0.002
9.818,-0.011
9.819,-0.006
9.820,0.005
9.821,0.010
9.822,0.001
9.823,-0.013
9.824,-0.014
9.825,-0.007
9.826,-0.007
9.827,-0.018
9.828,-0.021
9.829,-0.018
9.830,-0.017
9.831,-0.021
9.832,-0.019
9.833,-0.018
9.834,-0.017
9.835,-0.010
9.836,0.007
9.837,0.004
9.838,-0.012
9.839,-0.004
9.840,0.004
9.841,-0.004
9.842,-0.017
9.843,-0.013
9.844,-0.005
9.845,-0.007
9.846,-0.018
9.847,-0.027
9.848,-0.016
9.849,-0.004
9.850,-0.004
9.851,-0.004
9.852,-0.010
9.853,-0.018
9.854,-0.009
9.855,-0.003
9.856,-0.006
9.857,-0.007
9.858,-0.021
9.859,-0.030
9.860,-0.035
9.861,-0.033
9.862,-0.019
9.863,-0.023
9.864,-0.026
9.865,-0.019
9.866,-0.011
9.867,-0.014
9.868,-0.015
9.869,-0.010
9.870,-0.013
9.871,-0.015
9.872,-0.016
9.873,-0.003
9.874,0.011
9.875,-0.007
9.876,-0.016
9.877,-0.007
9.878,-0.011
9.879,-0.011
9.880,-0.006
9.881,-0.008
9.882,-0.018
9.883,-0.017
9.884,-0.011
9.885,-0.009
9.886,-0.011
9.887,-0.024
9.888,-0.021
9.889,-0.015
9.890,-0.006
9.891,-0.004
9.892,-0.006
9.893,-0.003
9.894,-0.003
9.895,-0.007
9.896,-0.024
9.897,-0.033
9.898,-0.026
9.899,-0.017
9.900,-0.010
9.901,-0.013
9.902,-0.014
9.903,-0.010
9.904,-0.008
9.905,0.001
9.906,0.007
9.907,0.004
9.908,-0.003
9.909,-0.007
9.910,-0.005
9.911,-0.006
9.912,-0.003
9.913,0.009
9.914,0.017
9.915,0.021
9.916,0.015
9.917,-0.013
9.918,-0.035
9.919,-0.033
9.920,-0.023
9.921,-0.017
9.922,-0.003
9.923,-0.005
9.924,-0.012
9.925,-0.013
9.926,-0.009
9.927,-0.007
9.928,-0.004
9.929,0.010
9.930,-0.004
9.931,-0.004
9.932,0.018
9.933,0.015
9.934,0.010
9.935,0.018
9.936,0.013
9.937,-0.004
9.938,-0.015
9.939,-0.014
9.940,-0.007
9.941,-0.005
9.942,-0.005
9.943,0.002
9.944,0.001
9.945,-0.003
9.946,-0.003
9.947,0.001
9.948,0.001
9.949,0.001
9.950,0.005
9.951,0.005
9.952,0.005
9.953,0.008
9.954,0.011
9.955,0.009
9.956,0.009
9.957,0.006
9.958,0.002
9.959,0.006
9.960,0.009
9.961,0.007
9.962,0.008
9.963,0.008
9.964,0.007
9.965,0.008
9.966,0.009
9.967,0.007
9.968,0.015
9.969,0.022
9.970,0.021
9.971,0.023
9.972,0.023
9.973,0.018
9.974,0.022
9.975,0.034
9.976,0.035
9.977,0.039
9.978,0.033
9.979,0.019
9.980,0.027
9.981,0.042
9.982,0.051
9.983,0.053
9.984,0.054
9.985,0.057
9.986,0.053
9.987,0.044
9.988,0.042
9.989,0.046
9.990,0.052
9.991,0.053
9.992,0.051
9.993,0.060
9.994,0.063
9.995,0.065
9.996,0.059
9.997,0.054
9.998,0.065
9.999,0.062
10.000,0.057
10.001,0.053
10.002,0.059
10.003,0.058
10.004,0.057
10.005,0.061
10.006,0.054
10.007,0.059
10.008,0.058
10.009,0.056
10.010,0.060
10.011,0.062
10.012,0.056
10.013,0.051
10.014,0.058
10.015,0.062
10.016,0.065
10.017,0.065
10.018,0.074
10.019,0.082
10.020,0.077
10.021,0.068
10.022,0.054
10.023,0.047
10.024,0.045
10.025,0.037
10.026,0.036
10.027,0.040
10.028,0.038
10.029,0.041
10.030,0.039
10.031,0.035
10.032,0.034
10.033,0.034
10.034,0.033
10.035,0.031
10.036,0.028
10.037,0.033
10.038,0.032
10.039,0.028
10.040,0.033
10.041,0.037
10.042,0.041
10.043,0.044
10.044,0.043
10.045,0.038
10.046,0.035
10.047,0.024
10.048,0.018
10.049,0.029
10.050,0.027
10.051,0.014
10.052,0.014
10.053,0.015
10.054,0.015
10.055,0.015
10.056,0.013
10.057,0.012
10.058,0.014
10.059,0.015
10.060,0.009
10.061,0.002
10.062,-0.001
10.063,0.004
10.064,0.006
10.065,-0.004
10.066,-0.003
10.067,0.003
10.068,-0.006
10.069,-0.006
10.070,-0.003
10.071,-0.011
10.072,-0.007
10.073,-0.001
10.074,-0.001
10.075,0.001
10.076,-0.001
10.077,-0.004
10.078,-0.006
10.079,-0.011
10.080,-0.015
10.081,-0.015
10.082,-0.018
10.083,-0.020
10.084,-0.022
10.085,-0.025
10.086,-0.024
10.087,-0.020
10.088,-0.009
10.089,-0.007
10.090,-0.005
10.091,-0.004
10.092,-0.006
10.093,-0.001
10.094,-0.013
10.095,-0.024
10.096,-0.020
10.097,-0.016
10.098,-0.015
10.099,-0.021
10.100,-0.024
10.101,-0.021
10.102,-0.017
10.103,-0.013
10.104,-0.011
10.105,-0.011
10.106,-0.015
10.107,-0.017
10.108,-0.018
10.109,-0.018
10.110,-0.020
10.111,-0.022
10.112,-0.015
10.113,-0.013
10.114,-0.015
10.115,-0.012
10.116,-0.011
10.117,-0.008
10.118,-0.009
10.119,-0.013
10.120,-0.013
10.121,-0.017
10.122,-0.032
10.123,-0.042
10.124,-0.041
10.125,-0.060
10.126,-0.092
10.127,-0.118
10.128,-0.127
10.129,-0.121
10.130,-0.116
10.131,-0.104
10.132,-0.094
10.133,-0.072
10.134,-0.049
10.135,-0.019
10.136,0.015
10.137,0.041
10.138,0.071
10.139,0.100
10.140,0.145
10.141,0.201
10.142,0.237
10.143,0.283
10.144,0.357
10.145,0.435
10.146,0.502
10.147,0.566
10.148,0.635
10.149,0.706
10.150,0.769
10.151,0.848
10.152,0.911
10.153,0.919
10.154,0.922
10.155,0.920
10.156,0.928
10.157,0.934
10.158,0.900
10.159,0.853
10.160,0.800
10.161,0.737
10.162,0.651
10.163,0.536
10.164,0.397
10.165,0.213
10.166,0.018
10.167,-0.151
10.168,-0.332
10.169,-0.461
10.170,-0.540
10.171,-0.599
10.172,-0.617
10.173,-0.627
10.174,-0.648
10.175,-0.682
10.176,-0.714
10.177,-0.749
10.178,-0.776
10.179,-0.796
10.180,-0.819
10.181,-0.839
10.182,-0.846
10.183,-0.830
10.184,-0.807
10.185,-0.782
10.186,-0.760
10.187,-0.744
10.188,-0.732
10.189,-0.719
10.190,-0.693
10.191,-0.656
10.192,-0.617
10.193,-0.582
10.194,-0.541
10.195,-0.513
10.196,-0.496
10.197,-0.486
10.198,-0.467
10.199,-0.449
10.200,-0.452
10.201,-0.443
10.202,-0.451
10.203,-0.447
10.204,-0.420
10.205,-0.404
10.206,-0.384
10.207,-0.389
10.208,-0.384
10.209,-0.362
10.210,-0.350
10.211,-0.334
10.212,-0.316
10.213,-0.312
10.214,-0.316
10.215,-0.306
10.216,-0.297
10.217,-0.295
10.218,-0.298
10.219,-0.302
10.220,-0.306
10.221,-0.312
10.222,-0.312
10.223,-0.310
10.224,-0.312
10.225,-0.313
10.226,-0.307
10.227,-0.300
10.228,-0.300
10.229,-0.290
10.230,-0.282
10.231,-0.276
10.232,-0.266
10.233,-0.258
10.234,-0.240
10.235,-0.224
10.236,-0.204
10.237,-0.190
10.238,-0.182
10.239,-0.169
10.240,-0.148
10.241,-0.140
10.242,-0.138
10.243,-0.129
10.244,-0.123
10.245,-0.117
10.246,-0.114
10.247,-0.107
10.248,-0.098
10.249,-0.093
10.250,-0.086
10.251,-0.085
10.252,-0.087
10.253,-0.084
10.254,-0.080
10.255,-0.079
10.256,-0.077
10.257,-0.079
10.258,-0.075
10.259,-0.071
10.260,-0.070
10.261,-0.067
10.262,-0.062
10.263,-0.061
10.264,-0.061
10.265,-0.066
10.266,-0.077
10.267,-0.075
10.268,-0.066
10.269,-0.070
10.270,-0.079
10.271,-0.080
10.272,-0.076
10.273,-0.072
10.274,-0.074
10.275,-0.076
10.276,-0.077
10.277,-0.070
10.278,-0.064
10.279,-0.069
10.280,-0.076
10.281,-0.079
10.282,-0.071
10.283,-0.070
10.284,-0.068
10.285,-0.068
10.286,-0.073
10.287,-0.066
10.288,-0.070
10.289,-0.069
10.290,-0.067
10.291,-0.074
10.292,-0.071
10.293,-0.073
10.294,-0.071
10.295,-0.066
10.296,-0.074
10.297,-0.076
10.298,-0.072
10.299,-0.072
10.300,-0.074
10.301,-0.073
10.302,-0.068
10.303,-0.067
10.304,-0.069
10.305,-0.076
10.306,-0.072
10.307,-0.073
10.308,-0.082
10.309,-0.083
10.310,-0.082
10.311,-0.081
10.312,-0.087
10.313,-0.089
10.314,-0.088
10.315,-0.086
10.316,-0.081
10.317,-0.080
10.318,-0.077
10.319,-0.076
10.320,-0.079
10.321,-0.072
10.322,-0.079
10.323,-0.091
10.324,-0.084
10.325,-0.080
10.326,-0.081
10.327,-0.080
10.328,-0.085
10.329,-0.093
10.330,-0.092
10.331,-0.089
10.332,-0.087
10.333,-0.086
10.334,-0.089
10.335,-0.088
10.336,-0.085
10.337,-0.081
10.338,-0.076
